,sentiment,headline
4074,1,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year ."
4075,1,"The poorest index figure was given to Finnish power company Fortum , 4.5 ."
4076,1,The real estate company posted a net loss of +  x201a -õ 59.3 million +  x201a -õ 0.21 per share compared with a net profit of +  x201a -õ 31 million +  x201a -õ 0.11 per share for the corresponding quarter of 2007 .
4077,1,"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said ."
4078,1,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said ."
4079,2,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .
4080,2,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''"
4081,2,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said ."
4082,2,The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .
4083,2,The talks are aimed at restructuring operations and cutting costs .
4084,0,"`` This transaction supports Huhtamaki 's strategic review of rigid plastic consumer goods operations '' , says Huhtam+Æki Oyj 's CEO Jukka Moisio ."
4085,2,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier ."
4086,2,EBIT excluding non-recurring items was estimated to increase from 2009 .
4087,0,"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force ."
4088,2,Lean System supports change management and component purchasing extremely well .
4089,2,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .
4090,0,The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .
4091,2,This transaction will also rationalize our pulp and paper industry related solutions .
4092,2,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .
4093,2,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 ."
4094,2,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 ."
4095,2,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn ."
4096,2,"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm ."
4097,2,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea ."
4098,2,Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .
4099,2,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 ."
4100,2,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .
4101,2,"Thus the method will cut working costs , and will fasten the planning and building processes ."
4102,2,"By cutting the number of plants , the group will trim fixed costs ."
4103,0,Results are expected late in 2006 .
4104,0,"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News ."
4105,0,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab ."
4106,1,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons ."
4107,0,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .
4108,1,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .
4109,0,"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company ."
4110,0,Finnish Benefon denies claims made in the press that the company is giving up its mobile handset business .
4111,0,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 ."
4112,0,All reproduction for further distribution is prohibited .
4113,0,As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .
4114,0,During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .
4115,1,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .
4116,0,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia ."
4117,1,"In this case , the effect would be negative in Finland ."
4118,0,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT ."
4119,0,"It would be premature to talk about dates , volume and the investment procedure , '' he said ."
4120,0,"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank ."
4121,0,Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .
4122,1,Nokia will certainly disagree with Qualcomm 's views on the patent situation .
4123,0,Olli-Pekka Kallasvuo was elected as vice chairman of the Board .
4124,0,Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .
4125,1,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source ."
4126,1,Possible personnel reductions concern approximately 104 people .
4127,0,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation
4128,0,"Secure your files online Like filling out a tax return , making a backup is boring ."
4129,1,"That 's what I go to bed worrying about every night , ' he said ."
4130,0,"The challenge for the company , however , is finding new sources of raw material , said Risto Rinne , CEO of Neste Oil ."
4131,1,The company initially estimated that it would cut up to 30 jobs .
4132,0,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts ."
4133,0,"The effect may remain short-lived , however ."
4134,0,The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .
4135,0,The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .
4136,1,The number of bodily injury cases quadrupled in 2000-2006 .
4137,0,"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 ."
4138,0,"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft ."
4139,0,The Symbian Foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its Symbian mobile phone operating system by mistake .
4140,0,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .
4141,0,"The third applicant , Fortum , was dropped ."
4142,0,"Tieto 's service is also used to send , process and receive materials related to absentee voting ."
4143,0,"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares ."
